video,yt_id,duration,title,singer,audio,lyric,year,submatch,match,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variation,repeat_area_size,repetition_ratio,key,scale,strength,tempo_variance,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,harmonicity,zcr,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6
4.정말로 사랑한다면 - If You Really Love Me.wav,nteCoZ3ZX_Q,4:14,정말로 사랑한다면,버스커버스커,Q1,Q1,2012,2,0,0.1115989754848152,411.00938901279625,403.4817790100553,65.40639132514966,338.07538768490565,0.0049072438850998,61195018,0.5160599896054358,Bb,major,0.9466612935066224,3.387171714077209,0.3947821855545044,0.29625603556632996,0.38758623600006104,0.28712740540504456,0.29033440351486206,0.40621477365493774,0.2847515046596527,0.30546557903289795,0.24691443145275116,0.3291385769844055,0.4396870732307434,0.32069888710975647,0.7873867750167847,0.08333779986507502,-127.8419189453125,100.76905059814453,23.556608200073242,22.253145217895508,-2.91231632232666,10.120250701904297,1.945796012878418,2.294323682785034,-8.590897560119629,1.6898311376571655,-0.5270035862922668,0.6076626181602478,-4.461195468902588,19.790621421502216,16.99444934097115,21.551131837888057,21.57175935800155,19.633906006153218,18.523715843378994,49.53724984935978
DNA.wav,SxAvr92fRg4,3:44,DNA,BTS,Q1,Q1,2017,2,0,0.1738813735691987,907.6550553371284,171.61434972294217,65.40639132514966,106.20795839779252,0.0136820496991276,41074204,0.4487166814715999,C#,minor,0.8636869788169861,4.04596664674679,0.3445223867893219,0.4746551513671875,0.29037484526634216,0.30417510867118835,0.38261935114860535,0.336109459400177,0.43404000997543335,0.3576068580150604,0.4877171218395233,0.42164701223373413,0.35548973083496094,0.3820400536060333,0.7940753102302551,0.10532450125195109,-20.22311019897461,73.39722442626953,0.13547873497009277,20.720672607421875,8.72414493560791,11.843345642089844,-0.4632834494113922,8.273905754089355,3.3979008197784424,5.711723804473877,-0.11500544846057892,2.9298555850982666,0.6234503388404846,22.14938308537323,15.356594994643608,18.17351293037066,17.89799488158635,18.448006929612173,16.866005783644734,48.440994197391596
IDOL.wav,9IVhjh15ofo,3:43,IDOL,BTS,Q1,Q1,2018,2,0,0.1394767017617012,192.6701917636028,86.80420620725057,65.40639132514966,21.397814882100917,0.0165657363831996,65322184,0.7161573936776994,C#,minor,0.8849532604217529,3.633241804182635,0.4557022452354431,0.5453236699104309,0.45260128378868103,0.5481340885162354,0.5189016461372375,0.36760619282722473,0.34882286190986633,0.3978029191493988,0.5472298860549927,0.43863171339035034,0.41456741094589233,0.43455764651298523,0.7100304961204529,0.17294501443109558,-9.51851749420166,44.68649673461914,-2.17091965675354,11.176531791687012,8.526217460632324,6.157058238983154,-1.7602145671844482,13.500899314880371,-0.06350498646497726,8.989969253540039,2.703507661819458,8.087794303894043,1.0357478857040405,20.714906335919864,13.468964265494801,17.39538930970493,17.08123040397732,17.881154084139677,17.051859369910616,48.33568727660266
Anpanman.wav,EBf6lwkChnQ,3:53,Anpanman,BTS,Q1,Q1,2018,2,0,0.0859079130954753,67.96853565129904,176.64303400994282,65.40639132514966,111.23664268479315,0.0144795114174485,55924802,0.560199956582221,C#,minor,0.884113073348999,1.8304646064154837,0.40745964646339417,0.5136325359344482,0.37829989194869995,0.40290987491607666,0.48599711060523987,0.3968835175037384,0.4749782383441925,0.3976510465145111,0.5112901926040649,0.43633073568344116,0.38626450300216675,0.4564446210861206,0.7204856276512146,0.11342816260651285,-25.08303451538086,70.81999969482422,-0.03656768798828125,7.659970760345459,4.942054271697998,8.011266708374023,-2.1797285079956055,7.34006404876709,-0.6485920548439026,5.705788612365723,0.6006322503089905,6.86923360824585,0.6433186531066895,21.140822575389034,14.326325611341272,17.428173084120637,17.09381185693522,18.27260516877138,16.947781960012264,47.5414244434463
K.will(케이윌) - Love Blossom (러브블러썸) [가사_Lyrics].wav,WmCy7VJPPk4,3:37,Love Blossom,케이윌,Q1,Q1,2013,2,0,0.1730066623683644,769.3385795159805,241.30149553281768,65.40639132514966,175.89510420766803,0.0013905508676543,31913872,0.371902663241149,C#,major,0.9032015204429626,3.3931019993809097,0.28426021337509155,0.36070430278778076,0.2911704480648041,0.31578364968299866,0.29721081256866455,0.32683029770851135,0.28605544567108154,0.2557743489742279,0.37352797389030457,0.3027057647705078,0.2748432755470276,0.24486593902111053,0.7632459402084351,0.08987402490664625,-143.08468627929688,97.42804718017578,14.143110275268555,9.739667892456055,6.740665435791016,9.643021583557129,-4.2695536613464355,5.918406963348389,-2.810573101043701,-0.11348867416381836,-1.7978448867797852,-2.9308254718780518,-5.436688423156738,20.214975703580155,16.70457046054478,20.263062813049586,20.16779761763231,19.716459986793872,17.418187901396504,47.11921511737121
케이윌(K.will) - 오늘부터 1일 (Day 1) [가사_Lyrics].wav,3fUKF8wKP0I,3:27,오늘부터 1일,케이윌,Q1,Q1,2014,2,0,0.1578235890503548,357.71895633627287,290.2917403700367,65.40639132514966,224.88534904488705,0.0044241594150662,64063190,0.8208137285086854,E,major,0.9350339770317078,3.388576012309908,0.25692877173423767,0.2764606475830078,0.22328750789165497,0.3031546473503113,0.3917769193649292,0.29014158248901367,0.43789035081863403,0.35345327854156494,0.4177128076553345,0.302320271730423,0.27602630853652954,0.40056008100509644,0.6869651079177856,0.09790652370592542,-78.38363647460938,86.97457122802734,13.563628196716309,17.035381317138672,3.2759921550750732,13.160942077636719,-7.805519104003906,6.12583589553833,0.5526161193847656,2.006812810897827,-0.38224807381629944,0.11646793782711029,-4.518068313598633,17.282362530017423,15.532140028218295,19.437116306299426,19.217660139877903,19.16907335545656,17.233269537437014,48.274510127303934
케이윌(K.will) - 말해! 뭐해_ [태양의 후예 OST] [가사_Lyrics].wav,aFgy_E_PV44,3:38,말해! 뭐해?,케이윌,Q1,Q1,2016,2,0,0.1747084626083235,636.3127969469365,502.5162292967395,65.40639132514966,437.10983797158985,0.0042107230983674,41906154,0.4840516729557191,E,major,0.903510570526123,3.7711292220985784,0.24155333638191223,0.2680772840976715,0.19777710735797882,0.3235505223274231,0.43947964906692505,0.23390312492847443,0.29985517263412476,0.21675769984722137,0.362874299287796,0.30219611525535583,0.269121915102005,0.4357205629348755,0.7694613933563232,0.10137193083342248,-74.11555480957031,85.91702270507812,0.05466003343462944,7.0559773445129395,-0.514541745185852,10.065017700195312,-10.241385459899902,2.4435832500457764,-4.4960198402404785,1.9179260730743408,-4.31849479675293,-1.0006903409957886,-7.340231895446777,19.471162190528695,16.3900037460728,20.084173348640213,20.307609724292686,19.93464295411137,17.29757910710083,48.74339531811863
HyunA (현아) - Bubble Pop! - Color Coded Lyrics (HAN_ROM_ENG).wav,HB_TYdo9jw4,3:34,Bubble Pop!,현아,Q1,Q1,2011,2,0,0.0592842380071793,61.36123317737263,113.87914162255151,65.40639132514966,48.47275029740186,0.0131848463788628,70738896,0.8448286400662115,F,major,0.8749416470527649,1.9323282766865555,0.47590047121047974,0.4243091940879822,0.4357370138168335,0.3831479251384735,0.4872951805591583,0.613937497138977,0.45653074979782104,0.431356817483902,0.42313429713249207,0.5116414427757263,0.4256483018398285,0.4045857787132263,0.6379767656326294,0.11381329756676276,-40.719879150390625,78.13510131835938,-9.652958869934082,22.664234161376953,5.055963516235352,10.543387413024902,6.380432605743408,6.30885648727417,3.7427561283111572,7.475156784057617,-0.2028205841779709,6.251974105834961,-0.21885932981967926,18.05623256240135,13.097448783838386,16.40660548085987,16.457795481922094,16.69652274330189,16.739187884389693,47.30798556113244
HyunA (현아) – Babe (베베) Lyrics (Han_Rom_Eng).wav,RURqTdDwPBg,3:14,베베,현아,Q1,Q1,2017,2,0,0.1240981240981241,430.0040636761115,167.69467255813382,65.40639132514966,102.28828123298416,0.0145634682849049,43369914,0.6335924888067783,C#,minor,0.9110400676727296,5.028925751968376,0.37144380807876587,0.43471577763557434,0.3301330506801605,0.38307639956474304,0.45375770330429077,0.3509600758552551,0.42714816331863403,0.4049220383167267,0.5372472405433655,0.42836302518844604,0.4048885107040405,0.4439184367656708,0.6964327692985535,0.11671765553601492,-27.04958152770996,68.62918090820312,10.477530479431152,19.12502098083496,0.3735367953777313,7.3701252937316895,-3.4558205604553223,-2.27469801902771,1.1031765937805176,-0.4603275656700134,-2.5909109115600586,0.707353949546814,-1.125902771949768,18.72192271860983,15.01988311316318,18.298306590920905,18.034269826147664,17.680311937874478,17.123427784311193,46.024702115666216
비스트(Beast) - 아름다운 밤이야 [가사_Lyrics].wav,sjJFYzjh7m0,3:39,아름다운 밤이야,비스트,Q1,Q1,2012,2,0,0.1587385856869823,281.6883050200362,372.1377785978373,65.40639132514966,306.7313872726877,0.0062905759550631,73914430,0.8408922639362912,Bb,minor,0.8841551542282104,1.7367173282432888,0.36699116230010986,0.4156203866004944,0.3804658055305481,0.4985545873641968,0.3986979126930237,0.5495172142982483,0.37452012300491333,0.3527074158191681,0.410685271024704,0.38394269347190857,0.5064559578895569,0.30866584181785583,0.7144706845283508,0.1504899610453387,-27.766393661499023,56.799293518066406,2.5975542068481445,13.727063179016113,-0.6498839259147644,6.933562755584717,-4.382655620574951,8.216885566711426,-2.7271435260772705,7.229782581329346,0.5221572518348694,3.2835941314697266,-0.8493530750274658,19.535749967414784,14.304273831807945,18.09695250581474,17.07387563720564,17.925803908567676,16.56839583911524,48.965347904743616
I Like You The Best (니가 제일 좋아).wav,hAiWQ854j4k,3:24,니가 제일 좋아,비스트,Q1,Q1,2010,2,0,0.0961932983815819,153.08005812862035,107.48759652776704,65.40639132514966,42.0812052026174,0.0121870068833231,61714908,0.809491645047399,Ab,minor,0.8594909906387329,0.7732143870135711,0.34772223234176636,0.3697994351387024,0.3505421578884125,0.4739057719707489,0.3593652844429016,0.38318145275115967,0.49653762578964233,0.38397279381752014,0.4402625262737274,0.3824220597743988,0.45608943700790405,0.47272104024887085,0.7204259037971497,0.10273695720310007,-26.84746551513672,71.60932922363281,7.525928020477295,16.962604522705078,10.734622955322266,8.530895233154297,0.06587427854537964,11.01434326171875,-0.2978462874889374,6.830613613128662,0.7514129877090454,3.879575729370117,0.41136041283607483,20.77715268935463,15.15890992465847,18.768720846019544,17.50616766060253,17.358685976011635,15.567657815902377,47.381322690865716
Through the Night (밤편지).wav,6744glqD6lk,4:14,밤편지,IU,Q3,Q3,2017,3,0,0.1775598129984416,582.5203930874876,339.28638158974695,65.40639132514966,273.87999026459727,0.0127494549378752,17119944,0.1449849663140048,Eb,major,0.8922399878501892,1.2135173621362916,0.20248554646968842,0.14833655953407288,0.21284179389476776,0.3237382471561432,0.19254295527935028,0.2661045491695404,0.2200036495923996,0.337502121925354,0.3138100504875183,0.26719486713409424,0.3867781460285187,0.2600189447402954,0.867377519607544,0.07651168902970025,-153.0650177001953,91.19010925292969,20.01189613342285,13.030097007751465,15.782894134521484,3.3328030109405518,4.797483921051025,-10.273591041564941,-0.4467790126800537,-0.9220619201660156,-10.481880187988281,-6.946778297424316,-8.459555625915527,20.855344620212744,20.385401830401538,23.37953427770245,20.890233182035637,20.7404025709222,19.453312888277903,48.59461852567272
아이유(IU) - 나만 몰랐던 이야기 [가사_Lyrics].wav,BR58ZxI-NKk,3:24,나만 몰랐던 이야기,IU,Q3,Q3,2011,3,0,0.2090929808568824,1159.892434326152,241.30149553281768,65.40639132514966,175.89510420766803,0.0069036870263516,6763166,0.0886693243998592,F,major,0.853937029838562,2.376889585406707,0.30132055282592773,0.25386229157447815,0.2559446096420288,0.21345345675945282,0.2658754885196686,0.3094137907028198,0.19834604859352112,0.2946496903896332,0.2930828034877777,0.3001771867275238,0.27848926186561584,0.2175285369157791,0.882230818271637,0.07392208687044212,-207.31842041015625,109.02568054199219,24.205543518066406,13.630496978759766,6.6414690017700195,-5.782923221588135,4.595802307128906,-6.767509937286377,-1.2492046356201172,1.6373591423034668,-10.97873306274414,-0.9884793162345886,-4.769601345062256,21.42837161049335,18.536568533759286,23.216002406132446,23.050824016512568,21.24138558043536,20.894848315047902,48.886757924402545
Love poem (Love poem).wav,iOKRYIMhaDk,4:19,Love Poem,IU,Q3,Q3,2019,3,0,0.1635497212731523,1668.0650361890089,337.3322358273121,65.40639132514966,271.9258445021625,0.0135476421564817,36752826,0.2993990484485723,B,major,0.9183972477912904,1.4841152500597632,0.21070975065231323,0.21873144805431366,0.18411478400230408,0.3367162048816681,0.2604235112667084,0.26185283064842224,0.46808061003685,0.24140340089797974,0.31694185733795166,0.15995851159095764,0.28302302956581116,0.4421900510787964,0.8610544800758362,0.07660857106129743,-124.70508575439453,116.91709899902344,14.299072265625,16.47844886779785,6.219358921051025,6.062519550323486,-1.2703843116760254,-8.955251693725586,-3.5185720920562744,3.9277873039245605,-2.9848792552948,2.0456249713897705,-4.728583335876465,18.527042749921243,17.754955300040784,21.323663876191432,20.52450991006419,21.446531141075265,19.463249122685685,49.51231956147425
Do Men Cry (남자도 우나요).wav,ADQhv2u6vyo,3:54,남자도 우나요,다비치,Q3,Q3,2012,3,0,0.1614381037745244,1144.5638855793327,547.9978338378821,65.40639132514966,482.5914425127325,0.0092509584501385,34999250,0.3500975222547259,Ab,major,0.8779704570770264,6.278038510800729,0.4154157340526581,0.3496187925338745,0.2261321097612381,0.32364797592163086,0.23269757628440857,0.2726767659187317,0.17721150815486908,0.2757585942745209,0.3392012417316437,0.24401681125164032,0.3360903859138489,0.24414052069187164,0.7882579565048218,0.08639198427073996,-125.810302734375,94.83623504638672,12.84786319732666,16.534324645996094,13.065079689025879,-0.34045660495758057,2.0086116790771484,-3.910048484802246,-4.799588203430176,1.5447890758514404,-11.130278587341309,-3.2930045127868652,-4.329660415649414,20.592574342634784,17.43424200534052,22.601881142004576,22.01292700453226,21.21893623111251,20.38128053414249,47.61548883286244
"다비치(Davichi) - 괜찮아 사랑이야(It's alright This is Love) _ 다비치 괜찮아 사랑이야 듣기, 가사.wav",eJoLpIXTRd0,4:06,괜찮아 사랑이야,다비치,Q3,Q3,2014,3,0,0.182369093835811,912.6584473547032,160.1218501126406,65.40639132514966,94.71545878749096,0.013433551415801,27156840,0.2454548466803367,Ab,major,0.9469618201255798,3.660655626164394,0.36199742555618286,0.2777148187160492,0.23372550308704376,0.38916677236557007,0.2151099145412445,0.22603540122509003,0.19606387615203857,0.37614408135414124,0.44890087842941284,0.2816348075866699,0.38125544786453247,0.2599577009677887,0.844325602054596,0.07604075430830413,-94.8825454711914,109.51612091064453,2.6045432090759277,29.067045211791992,10.549491882324219,0.3958587348461151,5.463428974151611,-1.6551263332366943,1.182791829109192,1.0038186311721802,-7.7184319496154785,0.8064111471176147,-2.1514437198638916,20.97240298098114,18.112873940823373,21.69800976520515,21.578392130278015,20.76225900103418,20.918078229973087,47.9918913462948
2NE1 - LONELY M_V.wav,5n4V3lGEyG4,3:31,Lonely,2NE1,Q3,Q3,2011,3,0,0.1889023985851663,415.15887640253675,154.66751207845843,65.40639132514966,89.26112075330877,0.0049893083050847,16516586,0.2037047141242179,E,major,0.8951963782310486,0.2659714334650794,0.31462374329566956,0.3356928527355194,0.296223521232605,0.4013789892196655,0.46891364455223083,0.28607550263404846,0.3718917667865753,0.30806422233581543,0.4068719744682312,0.2633017897605896,0.2715611755847931,0.40738645195961,0.8547618985176086,0.0959578170767934,-56.163761138916016,87.95360565185547,-4.119403839111328,27.868728637695312,3.914228677749634,2.5151443481445312,15.279175758361816,-0.0032691825181245804,4.48837947845459,8.947257995605469,-12.09933090209961,5.782564640045166,-6.187735080718994,22.20681870613935,17.221898961585094,21.277652334125122,21.460076388155272,21.276781947008978,22.394982363801642,48.56634251879908
2NE1 - It Hurts (아파 ) [Han_Rom_Eng Color Coded Lyrics].wav,49ULVOpHkN8,4:17,아파,2NE1,Q3,Q3,2010,3,0,0.1823284446858591,730.0155846639908,845.1281916448838,65.40639132514966,779.7218003197341,0.0025031787808984,73311182,0.6054921639460346,F#,major,0.8172635436058044,1.1183980837564222,0.2851954698562622,0.36311331391334534,0.2461085170507431,0.29357704520225525,0.24604733288288116,0.38159188628196716,0.44508105516433716,0.3198540508747101,0.4638405740261078,0.35894736647605896,0.43340548872947693,0.2884097695350647,0.7533125877380371,0.09797133860673547,-175.53981018066406,123.92318725585938,-39.648475646972656,39.840938568115234,-12.922948837280273,15.989758491516113,0.6112689971923828,3.5867130756378174,-5.541043281555176,18.084505081176758,-16.500946044921875,10.815630912780762,-8.436992645263672,19.142931169290634,15.670251930700791,19.970089038709308,20.45737471330723,21.56191274072524,27.08776151166459,60.48566491505917
2NE1 - 그리워해요 [가사_Lyrics].wav,MfnGthGj72g,3:40,그리워해요,2NE1,Q3,Q3,2013,3,0,0.2101364934927521,917.826731737,195.99771799087463,65.40639132514966,130.59132666572498,0.0102145075798034,17849036,0.2016387461563432,C,major,0.8666622638702393,4.097717342964967,0.3193352222442627,0.22610731422901154,0.298159658908844,0.23286549746990204,0.3413653075695038,0.3459244668483734,0.29703593254089355,0.37711313366889954,0.267915278673172,0.3493742048740387,0.24376393854618073,0.29108595848083496,0.8213397264480591,0.07101162410062427,-92.3916244506836,129.41864013671875,-4.976931095123291,17.661518096923828,4.7223968505859375,-5.1710357666015625,9.500134468078613,-7.132671356201172,0.1247657760977745,3.521982192993164,-14.389908790588379,0.13339081406593323,-11.663102149963379,20.61019500628986,16.84712662256778,20.53265643615903,20.91244596526986,20.872592666567463,22.66261315882072,47.95021879012371
[Lyrics Video] BOL4(볼빨간사춘기) - Hard To Love(나만 안되는 연애).wav,huqO1Efm7kI,3:40,나만 안 되는 연애,볼빨간 사춘기,Q3,Q3,2016,3,0,0.1974643423137876,610.602889339293,590.7319012233158,65.40639132514966,525.3255098981662,0.0113201420754194,27143968,0.3057321029876878,Eb,major,0.8697556853294373,6.336098853439839,0.2929987907409668,0.17781592905521393,0.29644647240638733,0.3755190670490265,0.22774843871593475,0.34413644671440125,0.24513670802116394,0.40022826194763184,0.2518458962440491,0.2028122991323471,0.3900582194328308,0.2374933958053589,0.8285786509513855,0.06904183381207078,-100.85723876953125,130.0476531982422,-7.371930122375488,19.841209411621094,7.591152667999268,-2.7836427688598633,-1.6626309156417847,-9.213274002075195,-3.7572009563446045,-3.696927309036255,-9.2528076171875,-1.6253944635391235,-4.972718715667725,20.61065779089145,18.334744971523616,22.43066561906772,21.635849808708212,22.38764713588616,21.679612321007486,45.631017403292425
볼빨간사춘기(BOL4) - 나의 사춘기에게 [가사_Lyrics].wav,3gMAEZCOFtE,3:44,나의 사춘기에게,볼빨간 사춘기,Q3,Q3,2018,3,0,0.164775684396794,1254.2308300903342,567.3229357134148,65.40639132514966,501.9165443882651,0.0052857310511171,41824018,0.4571947250350515,A,major,0.9358687400817872,2.6600986947034233,0.2175668627023697,0.2875194847583771,0.20399974286556244,0.2229548543691635,0.41900888085365295,0.20138823986053467,0.19797055423259735,0.1807817965745926,0.3684796690940857,0.45948663353919983,0.2427440583705902,0.34993210434913635,0.7927345037460327,0.09629885150476215,-147.01416015625,97.60399627685547,-4.5216803550720215,17.802295684814453,8.471466064453125,8.188796043395996,-0.49799951910972595,-4.511683940887451,2.7637789249420166,2.157484531402588,-10.342367172241211,-2.5947930812835693,-6.609083652496338,19.135682914477012,17.67457417560041,20.641115093383526,20.655072076543526,21.413049571744683,19.30266526815016,47.27880752161465
[Lyrics Video] BOL4(볼빨간사춘기) - Blue.wav,t1yHpqup87M,3:07,Blue,볼빨간 사춘기,Q3,Q3,2017,3,0,0.1084817536430439,507.1109504481676,493.88330125612407,65.40639132514966,428.4769099309744,0.01065144687891,32460244,0.5089074278635415,D,major,0.8362080454826355,3.981009041774329,0.20157267153263092,0.36012721061706543,0.3709906041622162,0.22158552706241608,0.29255932569503784,0.25870203971862793,0.4474582374095917,0.32630884647369385,0.2539544701576233,0.28475135564804077,0.2001839429140091,0.23528015613555908,0.7513774037361145,0.09014478277961141,-74.4532241821289,103.66397094726562,-12.019695281982422,15.881182670593262,2.8588764667510986,10.621214866638184,-0.0877632200717926,-5.803988456726074,0.7353272438049316,1.5395134687423706,-9.522191047668457,-0.9646410942077637,-8.13668155670166,18.47381104660781,17.836125820046586,20.721357135678385,20.453366588973047,20.933231966776763,19.381775432820422,48.142694058953005
SISTAR (씨스타) – Alone (나혼자) [Han_Rom_Eng] Color Coded Lyrics.wav,VLlUcHvKcck,3:25,나 혼자,씨스타,Q2,Q3,2012,3,0,0.0846267134926928,75.1222205153968,491.03874275729817,65.40639132514966,425.63235143214854,0.0102729443460702,55741172,0.7223405622889654,E,minor,0.894334077835083,1.7000980145013636,0.23166881501674652,0.20191070437431335,0.24807414412498474,0.23601274192333221,0.3940373957157135,0.23587419092655182,0.3915759027004242,0.39999961853027344,0.2941742539405823,0.37484341859817505,0.303293913602829,0.4115794897079468,0.688736617565155,0.1379546928989181,-19.38557243347168,73.54729461669922,5.43062686920166,9.385077476501465,-3.795841693878174,-5.047286510467529,-0.47515439987182617,-1.0834834575653076,3.5446650981903076,6.406000137329102,-2.755373239517212,1.8336713314056396,-1.1160627603530884,16.265173944266017,14.856924593540846,20.36565218547724,20.139818538678277,19.761965482741672,18.428498061511906,46.632962284968016
Sistar (씨스타) - Give It To Me (Full Audio) [Give It To Me].wav,VufRgvGYI1s,3:25,Give It To Me,씨스타,Q2,Q3,2013,3,0,0.1279728199320498,386.03049549243354,702.5025799938518,65.40639132514966,637.0961886687021,0.0092387404292821,56091148,0.726379625547506,G,minor,0.867418110370636,3.291592169129178,0.4129771590232849,0.3323923647403717,0.4726564586162567,0.27052122354507446,0.2448570877313614,0.3192809522151947,0.28876540064811707,0.3935178220272064,0.3139650225639343,0.4353783130645752,0.42901572585105896,0.2983050048351288,0.6469141244888306,0.13983390695781428,-16.04494285583496,71.6429214477539,-8.794431686401367,15.534828186035156,3.9456875324249268,1.2993565797805786,2.2182438373565674,-2.5246570110321045,1.5705808401107788,-0.604888916015625,-5.117201328277588,2.362462043762207,1.4632675647735596,16.61641848103077,13.761423157742986,18.361419272358457,17.904984992868012,18.168859290448697,17.70669601689448,46.10199609870075
SISTAR - LONELY Color Coded Lyrics [Han_Rom_Eng].wav,_nCEtTSOSj4,3:27,Lonely,씨스타,Q2,Q2,2017,3,0,0.1662544964028777,708.5887368342736,175.62564499846297,65.40639132514966,110.21925367331332,0.0115194953978061,30717860,0.3918871064012661,Bb,major,0.964211404323578,3.5133038358284945,0.3365432322025299,0.26932209730148315,0.393139123916626,0.28530943393707275,0.26109790802001953,0.3288561999797821,0.2630833089351654,0.3457091152667999,0.27430254220962524,0.39610421657562256,0.4742518365383148,0.3001088798046112,0.7532689571380615,0.12514912996360725,-37.90913772583008,71.79004669189453,3.525601625442505,23.310813903808594,6.779699802398682,5.885519981384277,3.0978012084960938,-3.096580743789673,2.2676427364349365,-0.5060158371925354,-9.41724681854248,-0.745072603225708,-3.3533315658569336,19.81293024283951,16.219110039276636,19.83195563737096,19.531895416520435,19.548365399930184,18.616662987717415,48.075129150877935
BIGBANG(빅뱅) - LOSER [가사_Lyrics].wav,3-gjXQ-P4j0,3:40,Loser,빅뱅,Q3,Q3,2015,3,0,0.1517299756639509,446.4995979854817,175.62564499846297,65.40639132514966,110.21925367331332,0.0185088589787483,40285472,0.4551008840139308,Eb,major,0.8965902328491211,1.9217026273217164,0.3070980906486511,0.27277517318725586,0.42592427134513855,0.4606691002845764,0.3401253819465637,0.47218748927116394,0.32462239265441895,0.4309653341770172,0.3319842219352722,0.2739626467227936,0.356776624917984,0.27407485246658325,0.6792106032371521,0.0783832708675008,-56.32878875732422,116.44329833984375,-6.761621952056885,19.994611740112305,3.3906261920928955,5.8118414878845215,-2.5177385807037354,1.7247028350830078,0.26701295375823975,7.287901878356934,1.774603009223938,0.9955880641937256,0.0035535881761461496,18.112509492652705,15.427676790219374,19.07615491951122,18.862095394145,19.236789018643094,18.54782162648825,47.55372855111741
IF YOU.wav,h9hdorPqukU,4:25,If You,빅뱅,Q3,Q3,2015,3,0,0.1452788757136583,295.99478486918025,141.8307339283537,65.40639132514966,76.42434260320405,0.0121893221512436,23715690,0.1843394085761665,C#,major,0.8856057524681091,4.534186733166753,0.28291699290275574,0.38066014647483826,0.28499770164489746,0.32087814807891846,0.2679116725921631,0.37745651602745056,0.35044988989830017,0.29863715171813965,0.40723133087158203,0.3041733503341675,0.3117939531803131,0.22145713865756989,0.8585742115974426,0.06497142793423365,-118.23672485351562,98.10419464111328,29.977087020874023,32.63600158691406,13.745696067810059,13.285858154296875,-1.5104566812515259,2.9070370197296143,-3.347074270248413,0.28022301197052,-4.9730448722839355,-7.095942974090576,-3.589127779006958,21.829641167966923,17.48839070308068,23.015493432556468,20.535219291875862,20.391911243834784,18.647728532585656,47.20555429282641
BIGBANG(빅뱅) - LAST DANCE [가사_Lyrics].wav,w2Qex0zIKJs,4:40,Last Dance,빅뱅,Q3,Q3,2016,3,0,0.1799485861182519,784.7764709048852,260.1187129259726,65.40639132514966,194.71232160082295,0.0048387791030108,48774130,0.3377797038970646,E,major,0.9226258397102356,1.3715493113345116,0.3535350561141968,0.3181734085083008,0.26944857835769653,0.34438246488571167,0.4787602424621582,0.32565104961395264,0.3128495514392853,0.2879653871059418,0.3447464108467102,0.2899022102355957,0.29714563488960266,0.44986724853515625,0.7369932532310486,0.09606742273664898,-111.23374938964844,101.90499114990234,0.10964968800544739,20.959178924560547,5.691140174865723,9.248185157775879,-1.9342273473739624,1.7833837270736694,-1.5324106216430664,3.5063700675964355,-1.7725284099578857,-0.9287140369415283,-0.13493762910366058,18.836560819162262,16.710450849731124,19.433842193234888,18.784997623414004,19.886182711223892,18.838038440229315,47.75291516521836
1.그댈 마주하는건 힘들어 (그마힘) - It's Hard To Face You.wav,LE-Bl8cJ1rY,3:08,그댈 마주하는 건 힘들어,버스커버스커,Q3,Q3,2012,3,0,0.1355429136779619,626.2575416547651,425.011984726932,65.40639132514966,359.60559340178236,0.007276649121195,31532128,0.4873748900505135,B,minor,0.8670474886894226,3.548088200992173,0.31744062900543213,0.390710711479187,0.3642522692680359,0.2976972460746765,0.3720940351486206,0.3247451186180115,0.3745887875556946,0.30210015177726746,0.3009328544139862,0.3725440204143524,0.3359602093696594,0.4214147925376892,0.7666491270065308,0.08518146719638882,-107.69819641113281,86.20535278320312,19.443340301513672,21.417621612548828,0.7798935174942017,10.691259384155273,4.9297685623168945,7.780511856079102,-2.3033690452575684,6.595098972320557,1.1582849025726318,4.093184947967529,-0.5713409781455994,20.103961783342932,17.465995939993235,20.80987219040161,20.36967815845402,19.107564741252,18.264078639567938,49.52320544154083
6.외로움증폭장치 - Loneliness Amplifier.wav,gwhFvXF-6t8,3:06,외로움증폭장치,버스커버스커,Q3,Q3,2012,3,0,0.1516024036054081,568.5431023820407,343.22869944588433,65.40639132514966,277.82230812073465,0.0029704254120588,12327278,0.1952651448251151,E,major,0.8801257014274597,3.365030275288058,0.2352982610464096,0.1929992288351059,0.17325201630592346,0.28821951150894165,0.3307667672634125,0.2400655746459961,0.31162014603614807,0.3334759473800659,0.4301105737686157,0.28895702958106995,0.24205638468265533,0.31701093912124634,0.8311097621917725,0.07293386368615423,-243.10833740234375,109.14675903320312,6.3267998695373535,29.335147857666016,10.291975021362305,-1.3759453296661377,0.6111609935760498,2.941242218017578,-8.0388822555542,-0.9856833815574646,-7.354013442993164,-3.182335376739502,-7.590163230895996,22.572633815138296,19.82583691726967,22.45094638434935,22.336517075188954,21.1668298625415,21.96696593892645,47.52353770024733
